"DTSTART","DTEND","DURATION","DTSTAMP","SUMMARY","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"2012-11-01T09:00:00","2012-11-01T11:30:00","","2012-11-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-11-01T09:00:00/2012-11-01T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-31T09:00:00","2012-10-31T11:30:00","","2012-10-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-31T09:00:00/2012-10-31T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-30T09:00:00","2012-10-30T11:30:00","","2012-10-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-30T09:00:00/2012-10-30T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-29T09:00:00","2012-10-29T11:30:00","","2012-10-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-29T09:00:00/2012-10-29T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-26T09:00:00","2012-10-26T11:30:00","","2012-10-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-26T09:00:00/2012-10-26T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-25T09:00:00","2012-10-25T11:30:00","","2012-10-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-25T09:00:00/2012-10-25T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-24T09:00:00","2012-10-24T11:30:00","","2012-10-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-24T09:00:00/2012-10-24T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-23T09:00:00","2012-10-23T11:30:00","","2012-10-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-23T09:00:00/2012-10-23T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-22T09:00:00","2012-10-22T11:30:00","","2012-10-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-22T09:00:00/2012-10-22T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-19T09:00:00","2012-10-19T11:30:00","","2012-10-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-19T09:00:00/2012-10-19T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-18T09:00:00","2012-10-18T11:30:00","","2012-10-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-18T09:00:00/2012-10-18T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-17T09:00:00","2012-10-17T11:30:00","","2012-10-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-17T09:00:00/2012-10-17T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-16T09:00:00","2012-10-16T11:30:00","","2012-10-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-16T09:00:00/2012-10-16T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-15T09:00:00","2012-10-15T11:30:00","","2012-10-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-15T09:00:00/2012-10-15T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-13T08:00:00","2012-10-13T16:00:00","","2012-10-13T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-13T08:00:00/2012-10-13T16:00:00@president-office.g0v.tw","","","","",""
"2012-10-12T09:00:00","2012-10-12T11:30:00","","2012-10-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-12T09:00:00/2012-10-12T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-11T09:00:00","2012-10-11T11:30:00","","2012-10-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-11T09:00:00/2012-10-11T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-09T09:00:00","2012-10-09T11:30:00","","2012-10-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-09T09:00:00/2012-10-09T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-08T09:00:00","2012-10-08T11:30:00","","2012-10-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-08T09:00:00/2012-10-08T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-05T09:00:00","2012-10-05T11:30:00","","2012-10-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-05T09:00:00/2012-10-05T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-04T09:00:00","2012-10-04T11:30:00","","2012-10-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-04T09:00:00/2012-10-04T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-03T09:00:00","2012-10-03T11:30:00","","2012-10-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-03T09:00:00/2012-10-03T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-02T09:00:00","2012-10-02T11:30:00","","2012-10-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-02T09:00:00/2012-10-02T11:30:00@president-office.g0v.tw","","","","",""
"2012-10-01T09:00:00","2012-10-01T11:30:00","","2012-10-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-10-01T09:00:00/2012-10-01T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-27T09:00:00","2012-09-27T11:30:00","","2012-09-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-27T09:00:00/2012-09-27T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-26T09:00:00","2012-09-26T11:30:00","","2012-09-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-26T09:00:00/2012-09-26T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-25T09:00:00","2012-09-25T11:30:00","","2012-09-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-25T09:00:00/2012-09-25T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-24T09:00:00","2012-09-24T11:30:00","","2012-09-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-24T09:00:00/2012-09-24T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-21T09:00:00","2012-09-21T11:30:00","","2012-09-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-21T09:00:00/2012-09-21T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-20T09:00:00","2012-09-20T11:30:00","","2012-09-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-20T09:00:00/2012-09-20T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-19T09:00:00","2012-09-19T11:30:00","","2012-09-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-19T09:00:00/2012-09-19T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-18T09:00:00","2012-09-18T11:30:00","","2012-09-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-18T09:00:00/2012-09-18T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-17T09:00:00","2012-09-17T11:30:00","","2012-09-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-17T09:00:00/2012-09-17T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-16T08:00:00","2012-09-16T16:00:00","","2012-09-16T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-16T08:00:00/2012-09-16T16:00:00@president-office.g0v.tw","","","","",""
"2012-09-14T09:00:00","2012-09-14T11:30:00","","2012-09-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-14T09:00:00/2012-09-14T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-13T09:00:00","2012-09-13T11:30:00","","2012-09-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-13T09:00:00/2012-09-13T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-12T11:00:00","2012-09-12T23:23:00","","2012-09-12T11:00:00+00:00","我國出席「第20屆APEC經濟領袖會議」代表團返國記者會","2012-09-12T11:00:00/2012-09-12T23:23:00@president-office.g0v.tw","","","","",""
"2012-09-12T09:00:00","2012-09-12T11:30:00","","2012-09-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-12T09:00:00/2012-09-12T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-11T09:00:00","2012-09-11T11:30:00","","2012-09-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-11T09:00:00/2012-09-11T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-10T09:00:00","2012-09-10T11:30:00","","2012-09-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-10T09:00:00/2012-09-10T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-07T09:00:00","2012-09-07T11:30:00","","2012-09-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-07T09:00:00/2012-09-07T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-06T09:00:00","2012-09-06T11:30:00","","2012-09-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-06T09:00:00/2012-09-06T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-05T09:00:00","2012-09-05T11:30:00","","2012-09-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-05T09:00:00/2012-09-05T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-04T09:00:00","2012-09-04T11:30:00","","2012-09-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-04T09:00:00/2012-09-04T11:30:00@president-office.g0v.tw","","","","",""
"2012-09-03T09:00:00","2012-09-03T11:30:00","","2012-09-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-09-03T09:00:00/2012-09-03T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-31T09:00:00","2012-08-31T11:30:00","","2012-08-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-31T09:00:00/2012-08-31T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-30T09:00:00","2012-08-30T11:30:00","","2012-08-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-30T09:00:00/2012-08-30T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-29T09:00:00","2012-08-29T11:30:00","","2012-08-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-29T09:00:00/2012-08-29T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-28T09:00:00","2012-08-28T11:30:00","","2012-08-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-28T09:00:00/2012-08-28T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-27T09:00:00","2012-08-27T11:30:00","","2012-08-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-27T09:00:00/2012-08-27T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-24T09:00:00","2012-08-24T11:30:00","","2012-08-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-24T09:00:00/2012-08-24T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-23T09:00:00","2012-08-23T11:30:00","","2012-08-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-23T09:00:00/2012-08-23T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-22T09:00:00","2012-08-22T11:30:00","","2012-08-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-22T09:00:00/2012-08-22T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-21T09:00:00","2012-08-21T11:30:00","","2012-08-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-21T09:00:00/2012-08-21T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-20T09:00:00","2012-08-20T11:30:00","","2012-08-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-20T09:00:00/2012-08-20T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-17T09:00:00","2012-08-17T11:30:00","","2012-08-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-17T09:00:00/2012-08-17T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-16T09:00:00","2012-08-16T11:30:00","","2012-08-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-16T09:00:00/2012-08-16T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-15T09:00:00","2012-08-15T11:30:00","","2012-08-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-15T09:00:00/2012-08-15T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-14T09:00:00","2012-08-14T11:30:00","","2012-08-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-14T09:00:00/2012-08-14T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-13T09:00:00","2012-08-13T11:30:00","","2012-08-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-13T09:00:00/2012-08-13T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-10T09:00:00","2012-08-10T11:30:00","","2012-08-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-10T09:00:00/2012-08-10T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-09T09:00:00","2012-08-09T11:30:00","","2012-08-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-09T09:00:00/2012-08-09T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-08T09:00:00","2012-08-08T11:30:00","","2012-08-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-08T09:00:00/2012-08-08T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-07T09:00:00","2012-08-07T11:30:00","","2012-08-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-07T09:00:00/2012-08-07T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-06T09:00:00","2012-08-06T11:30:00","","2012-08-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-06T09:00:00/2012-08-06T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-04T08:00:00","2012-08-04T16:00:00","","2012-08-04T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-04T08:00:00/2012-08-04T16:00:00@president-office.g0v.tw","","","","",""
"2012-08-03T09:00:00","2012-08-03T11:30:00","","2012-08-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-03T09:00:00/2012-08-03T11:30:00@president-office.g0v.tw","","","","",""
"2012-08-01T09:00:00","2012-08-01T11:30:00","","2012-08-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-08-01T09:00:00/2012-08-01T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-31T09:00:00","2012-07-31T11:30:00","","2012-07-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-31T09:00:00/2012-07-31T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-30T09:00:00","2012-07-30T11:30:00","","2012-07-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-30T09:00:00/2012-07-30T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-27T09:00:00","2012-07-27T11:30:00","","2012-07-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-27T09:00:00/2012-07-27T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-26T09:00:00","2012-07-26T11:30:00","","2012-07-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-26T09:00:00/2012-07-26T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-25T09:00:00","2012-07-25T11:30:00","","2012-07-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-25T09:00:00/2012-07-25T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-24T09:00:00","2012-07-24T11:30:00","","2012-07-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-24T09:00:00/2012-07-24T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-23T09:00:00","2012-07-23T11:30:00","","2012-07-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-23T09:00:00/2012-07-23T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-20T09:00:00","2012-07-20T11:30:00","","2012-07-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-20T09:00:00/2012-07-20T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-19T09:00:00","2012-07-19T11:30:00","","2012-07-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-19T09:00:00/2012-07-19T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-18T09:00:00","2012-07-18T11:30:00","","2012-07-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-18T09:00:00/2012-07-18T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-17T09:00:00","2012-07-17T11:30:00","","2012-07-17T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-17T09:00:00/2012-07-17T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-16T09:00:00","2012-07-16T11:30:00","","2012-07-16T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-16T09:00:00/2012-07-16T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-13T09:00:00","2012-07-13T11:30:00","","2012-07-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-13T09:00:00/2012-07-13T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-12T09:00:00","2012-07-12T11:30:00","","2012-07-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-12T09:00:00/2012-07-12T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-11T09:00:00","2012-07-11T11:30:00","","2012-07-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-11T09:00:00/2012-07-11T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-10T09:00:00","2012-07-10T11:30:00","","2012-07-10T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-10T09:00:00/2012-07-10T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-09T09:00:00","2012-07-09T11:30:00","","2012-07-09T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-09T09:00:00/2012-07-09T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-07T08:00:00","2012-07-07T16:00:00","","2012-07-07T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-07T08:00:00/2012-07-07T16:00:00@president-office.g0v.tw","","","","",""
"2012-07-06T09:00:00","2012-07-06T11:30:00","","2012-07-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-06T09:00:00/2012-07-06T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-05T09:00:00","2012-07-05T11:30:00","","2012-07-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-05T09:00:00/2012-07-05T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-04T09:00:00","2012-07-04T11:30:00","","2012-07-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-04T09:00:00/2012-07-04T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-03T09:00:00","2012-07-03T11:30:00","","2012-07-03T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-03T09:00:00/2012-07-03T11:30:00@president-office.g0v.tw","","","","",""
"2012-07-02T09:00:00","2012-07-02T11:30:00","","2012-07-02T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-07-02T09:00:00/2012-07-02T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-29T09:00:00","2012-06-29T11:30:00","","2012-06-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-29T09:00:00/2012-06-29T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-28T09:00:00","2012-06-28T11:30:00","","2012-06-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-28T09:00:00/2012-06-28T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-27T09:00:00","2012-06-27T11:30:00","","2012-06-27T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-27T09:00:00/2012-06-27T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-26T09:00:00","2012-06-26T11:30:00","","2012-06-26T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-26T09:00:00/2012-06-26T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-25T09:00:00","2012-06-25T11:30:00","","2012-06-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-25T09:00:00/2012-06-25T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-22T09:00:00","2012-06-22T11:30:00","","2012-06-22T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-22T09:00:00/2012-06-22T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-21T09:00:00","2012-06-21T11:30:00","","2012-06-21T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-21T09:00:00/2012-06-21T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-20T09:00:00","2012-06-20T11:30:00","","2012-06-20T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-20T09:00:00/2012-06-20T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-19T09:00:00","2012-06-19T11:30:00","","2012-06-19T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-19T09:00:00/2012-06-19T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-18T09:00:00","2012-06-18T11:30:00","","2012-06-18T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-18T09:00:00/2012-06-18T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-15T09:00:00","2012-06-15T11:30:00","","2012-06-15T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-15T09:00:00/2012-06-15T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-14T09:00:00","2012-06-14T11:30:00","","2012-06-14T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-14T09:00:00/2012-06-14T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-13T09:00:00","2012-06-13T11:30:00","","2012-06-13T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-13T09:00:00/2012-06-13T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-12T09:00:00","2012-06-12T11:30:00","","2012-06-12T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-12T09:00:00/2012-06-12T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-11T09:00:00","2012-06-11T11:30:00","","2012-06-11T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-11T09:00:00/2012-06-11T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-08T09:00:00","2012-06-08T11:30:00","","2012-06-08T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-08T09:00:00/2012-06-08T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-07T09:00:00","2012-06-07T11:30:00","","2012-06-07T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-07T09:00:00/2012-06-07T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-06T09:00:00","2012-06-06T11:30:00","","2012-06-06T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-06T09:00:00/2012-06-06T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-05T09:00:00","2012-06-05T11:30:00","","2012-06-05T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-05T09:00:00/2012-06-05T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-04T09:00:00","2012-06-04T11:30:00","","2012-06-04T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-04T09:00:00/2012-06-04T11:30:00@president-office.g0v.tw","","","","",""
"2012-06-02T08:00:00","2012-06-02T16:00:00","","2012-06-02T08:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-02T08:00:00/2012-06-02T16:00:00@president-office.g0v.tw","","","","",""
"2012-06-01T09:00:00","2012-06-01T11:30:00","","2012-06-01T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-06-01T09:00:00/2012-06-01T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-31T09:00:00","2012-05-31T11:30:00","","2012-05-31T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-31T09:00:00/2012-05-31T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-30T09:00:00","2012-05-30T11:30:00","","2012-05-30T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-30T09:00:00/2012-05-30T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-29T09:00:00","2012-05-29T11:30:00","","2012-05-29T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-29T09:00:00/2012-05-29T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-28T09:00:00","2012-05-28T11:30:00","","2012-05-28T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-28T09:00:00/2012-05-28T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-25T09:00:00","2012-05-25T11:30:00","","2012-05-25T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-25T09:00:00/2012-05-25T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-24T09:00:00","2012-05-24T11:30:00","","2012-05-24T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-24T09:00:00/2012-05-24T11:30:00@president-office.g0v.tw","","","","",""
"2012-05-23T09:00:00","2012-05-23T11:30:00","","2012-05-23T09:00:00+00:00","總統府開放參觀（入口報到處：博愛路、寶慶路口）","2012-05-23T09:00:00/2012-05-23T11:30:00@president-office.g0v.tw","","","","",""
